student_id,roll_number,first_name,last_name,full_name,gender,age,date_of_birth,email,phone,city,location_type,branch,branch_name,year,semester,admission_date,status,primary_teacher_id,class_coordinator,income_level,annual_income,father_name,father_education,father_occupation,mother_name,mother_education,mother_occupation,siblings,family_size,single_parent,guardian_contact,permanent_address,current_semester_gpa,previous_semester_gpa,cumulative_gpa,gpa_trend,credits_registered_current,credits_completed_current,total_credits_registered,total_credits_completed,credit_completion_rate,first_year_gpa,first_year_credits_completed,first_year_attendance_percent,first_year_dropout_risk,registration_date,registration_delay_days,registration_status,courses_withdrawn_ever,courses_withdrawn_current,total_course_withdrawals,semester_number,courses_failed_ever,courses_repeated,academic_standing,probation_status,status_attendance_total_days,status_attendance_present_days,status_attendance_absent_days,attendance_percentage,attendance_first_half,attendance_second_half,attendance_trend,marks_percentage_mean,marks_percentage_std,marks_percentage_min,marks_percentage_max,marks_obtained_marks_sum,marks_subject_chemistry,marks_subject_computer_science,marks_subject_electronics,marks_subject_mathematics,marks_subject_mechanical_engineering,marks_subject_physics,marks_failing_count,assignment_submission_rate,assignment_late_count,assignment_grade_A,assignment_grade_B,assignment_grade_C,assignment_grade_D,behavior_negative_count,behavior_positive_count,behavior_total_count,library_visits,library_hours,fee_total_paid,fee_pending_count,fee_late_count,total_activities,extra_participates,extra_category_Academic,extra_category_Cultural,extra_category_Other,extra_category_Social,extra_category_Sports,extra_category_Technical,extra_leadership_roles,extra_hours_per_week,extra_total_events,attendance_status_extra_sessions_total,attendance_status_extra_sessions_present,extra_attendance_percentage,dropout_risk_score,dropout_risk
512,ME232012,Kunal,Desai,Kunal Desai,Male,19,2005-06-26,kunal.desai512@student.college.edu,918919943277,Delhi,Semi-Urban,ME,Mechanical Engineering,3,2,2025-08-01,Active,41,Mr. Sonal Nair,Lower-Middle,251807,Mr. Varun Desai,No Formal Education,Salaried Employee,Mrs. Simran Desai,Higher Secondary,Salaried Employee,1,7,0,919212253043,"374, Road, Delhi",7.12,5.92,6.4,Improving,22,19,132,115,87.12,6.78,44,68.06,Low,2025-07-29,2,On Time,0,1,1,6,1,1,Average,No,40,26,14,65.0,70.0,60.0,-10.0,75.03500000000001,14.78043910037858,40.55,100.0,442.07,79.115,72.51166666666667,67.95166666666667,82.3,66.84333333333333,81.48833333333333,0.0,100.0,5,1,4,2,1,0.0,3.0,3.0,18.0,5.0,65000,1,0.0,3,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.6666666666666665,8.0,88.0,55.0,62.5,30,Low Risk
513,ME232013,Suman,Sinha,Suman Sinha,Female,21,2005-03-16,suman.sinha513@student.college.edu,917711122628,Indore,Rural,ME,Mechanical Engineering,3,2,2025-08-01,Active,41,Mr. Sonal Nair,Low,134368,Mr. Deepak Sinha,No Formal Education,Salaried Employee,Mrs. Ira Sinha,Post-Graduate,Homemaker,2,7,0,917180706682,"203, Lane, Indore",5.3,5.47,5.4,Stable,20,13,120,82,68.33,5.28,38,84.38,Low,2025-07-28,1,On Time,0,0,0,6,0,0,Below Average,No,40,29,11,72.5,85.0,60.0,-25.0,40.335,13.63961865826377,10.08,63.77,234.88,53.58166666666667,30.043333333333333,35.81166666666667,33.26833333333333,46.36333333333334,42.94166666666666,18.0,75.0,1,5,0,1,0,2.0,0.0,2.0,6.0,9.0,35000,3,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,24.0,15.0,62.5,60,Medium Risk
514,ME232014,Ritika,Reddy,Ritika Reddy,Female,20,2005-12-30,ritika.reddy514@student.college.edu,917077339225,Bangalore,Semi-Urban,ME,Mechanical Engineering,3,2,2025-08-01,Active,41,Mr. Sonal Nair,Middle,402172,Mr. Kian Reddy,Secondary,Daily Wage Worker,Mrs. Tara Reddy,Primary,Government Employee,1,5,0,919673300059,"290, Road, Bangalore",5.45,5.46,5.46,Stable,18,12,108,74,68.52,4.62,44,69.59,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Below Average,No,40,35,5,87.5,80.0,95.0,15.0,54.8,13.242454023761178,30.07,80.77,325.85,57.29666666666666,55.86333333333334,50.55166666666667,54.74333333333334,49.833333333333336,60.51166666666666,5.0,62.5,1,0,3,2,0,1.0,1.0,2.0,12.0,9.0,85000,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,Medium Risk
515,ME232015,Deepak,Choudhury,Deepak Choudhury,Male,20,2005-04-10,deepak.choudhury515@student.college.edu,917153067510,Patna,Semi-Urban,ME,Mechanical Engineering,3,2,2025-08-01,Active,41,Mr. Sonal Nair,Lower-Middle,204617,Mr. Harshit Choudhury,Secondary,Government Employee,Mrs. Tara Choudhury,Graduate,Government Employee,1,4,0,917554117652,"60, Lane, Patna",6.15,5.95,6.03,Stable,18,14,108,87,80.56,5.55,36,88.04,Low,2025-07-27,0,On Time,0,0,0,6,1,0,Average,No,40,23,17,57.49999999999999,70.0,45.0,-25.0,44.38055555555556,13.73259312614533,17.84,70.03,268.59000000000003,38.03666666666667,38.096666666666664,47.85166666666667,43.04,41.251666666666665,58.00666666666667,12.0,50.0,0,1,3,0,0,1.0,1.0,2.0,8.0,14.0,100000,0,0.0,2,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,11.0,17.0,24.0,20.0,83.33333333333334,40,Medium Risk
516,ME232016,Pranav,Arora,Pranav Arora,Male,21,2005-06-20,pranav.arora516@student.college.edu,917149848806,Patna,Semi-Urban,ME,Mechanical Engineering,3,2,2025-08-01,Active,41,Mr. Sonal Nair,Lower-Middle,195873,Mr. Kiaan Arora,Secondary,Self-Employed,Mrs. Tanvi Arora,Graduate,Homemaker,2,5,0,917572978767,"468, Road, Patna",5.34,6.39,5.97,Declining,22,16,132,100,75.76,5.57,42,72.15,Low,2025-08-01,5,Late,2,0,2,6,0,0,Average,No,40,31,9,77.5,75.0,80.0,5.0,51.71333333333334,14.080797258272398,25.76,88.94,316.49,57.49166666666667,57.866666666666674,57.415,50.13333333333333,40.76666666666667,46.60666666666666,6.0,75.0,0,1,3,1,1,1.0,1.0,2.0,14.0,18.0,100000,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Low Risk
517,ME232017,Rohan,Khan,Rohan Khan,Male,20,2005-05-02,rohan.khan517@student.college.edu,918378580331,Delhi,Urban,ME,Mechanical Engineering,3,2,2025-08-01,Active,41,Mr. Sonal Nair,Middle,359822,Mr. Shaurya Khan,Post-Graduate,Daily Wage Worker,Mrs. Swati Khan,Higher Secondary,Self-Employed,2,5,0,919684583302,"69, Street, Delhi",7.65,7.5,7.56,Stable,20,17,120,106,88.33,7.58,36,70.83,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No,40,23,17,57.49999999999999,60.0,55.00000000000001,-4.999999999999993,63.77861111111112,14.532116187018868,33.31,88.15,379.28,70.41000000000001,61.089999999999996,67.44666666666667,56.645,67.93166666666667,59.14833333333333,5.0,75.0,1,1,4,0,1,1.0,2.0,3.0,12.0,10.0,65000,1,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,16.0,10.0,62.5,30,Low Risk
518,ME232018,Anjali,Bose,Anjali Bose,Female,19,2005-09-03,anjali.bose518@student.college.edu,917788391845,Ghaziabad,Rural,ME,Mechanical Engineering,3,2,2025-08-01,Active,41,Mr. Sonal Nair,Low,139116,Mr. Kabir Bose,Higher Secondary,Retired,Mrs. Ishita Bose,Post-Graduate,Homemaker,1,4,1,919009994916,"353, Road, Ghaziabad",5.79,5.84,5.82,Stable,22,16,132,97,73.48,4.89,36,90.4,Low,2025-08-01,5,Late,0,0,0,6,0,0,Average,No,40,28,12,70.0,85.0,55.00000000000001,-29.999999999999993,59.98416666666666,14.293425736530567,32.41,89.08,357.74,55.791666666666664,63.98666666666667,50.85833333333333,68.66166666666668,60.75833333333333,59.848333333333336,3.0,75.0,2,1,3,2,0,1.0,1.0,2.0,12.0,9.0,50000,2,2.0,2,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.5,17.0,40.0,33.0,82.5,50,Medium Risk
519,ME232019,Priya,Kumar,Priya Kumar,Female,20,2005-05-02,priya.kumar519@student.college.edu,917910996720,Coimbatore,Rural,ME,Mechanical Engineering,3,2,2025-08-01,Active,41,Mr. Sonal Nair,Lower-Middle,196834,Mr. Arjun Kumar,No Formal Education,Small Business,Mrs. Rekha Kumar,Primary,Homemaker,2,3,0,917789918559,"98, Street, Coimbatore",6.44,6.18,6.28,Stable,20,16,120,96,80.0,5.55,44,69.1,Low,2025-07-27,0,On Time,1,0,1,6,1,1,Average,No,40,25,15,62.5,80.0,45.0,-35.0,51.4925,13.872107549220589,23.06,80.54,304.2,47.98833333333334,51.086666666666666,55.553333333333335,60.36333333333334,45.79833333333334,48.165,8.0,75.0,2,1,4,0,1,1.0,1.0,2.0,8.0,6.0,100000,0,1.0,3,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.333333333333333,19.0,32.0,25.0,78.125,30,Low Risk
520,ME232020,Anika,Pandey,Anika Pandey,Female,20,2005-11-27,anika.pandey520@student.college.edu,918483800419,Nagpur,Rural,ME,Mechanical Engineering,3,2,2025-08-01,Active,41,Mr. Sonal Nair,Lower-Middle,227454,Mr. Ansh Pandey,Primary,Salaried Employee,Mrs. Swati Pandey,Primary,Self-Employed,2,4,0,917155304029,"65, Lane, Nagpur",6.81,5.79,6.2,Improving,20,18,120,113,94.17,5.55,38,83.7,Low,2025-07-27,0,On Time,0,0,0,6,1,1,Average,No,40,32,8,80.0,90.0,70.0,-20.0,43.30166666666666,16.426670560837508,10.94,72.2,250.98999999999998,37.60166666666667,45.675000000000004,55.723333333333336,44.49166666666667,34.586666666666666,41.73166666666666,15.0,87.5,1,2,3,1,1,1.0,1.0,2.0,10.0,10.0,100000,0,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,16.0,15.0,93.75,15,Low Risk
521,ME241001,Vikram,Kumar,Vikram Kumar,Male,21,2004-01-21,vikram.kumar521@student.college.edu,918255845197,Indore,Rural,ME,Mechanical Engineering,4,1,2025-08-01,Active,45,Mr. Rajesh Mukherjee,Low,97672,Mr. Prakash Kumar,Primary,Professional,Mrs. Mira Kumar,No Formal Education,Professional,1,7,0,917124107806,"440, Road, Indore",6.55,7.15,6.91,Declining,18,15,126,105,83.33,6.9,44,83.83,Low,2025-08-06,10,Very Late,2,0,2,7,0,0,Average,No,40,33,7,82.5,95.0,70.0,-25.0,61.91083333333333,17.70768539767005,27.62,100.0,371.3,59.73666666666666,73.04833333333333,64.29333333333334,57.635,60.348333333333336,56.403333333333336,5.0,75.0,0,1,1,3,1,1.0,1.0,2.0,12.0,9.0,85000,1,2.0,3,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.333333333333333,15.0,96.0,77.0,80.20833333333334,20,Low Risk
522,ME241002,Deepak,Choudhury,Deepak Choudhury,Male,22,2004-12-03,deepak.choudhury522@student.college.edu,918127170305,Coimbatore,Rural,ME,Mechanical Engineering,4,1,2025-08-01,Active,45,Mr. Rajesh Mukherjee,Lower-Middle,251742,Mr. Arjun Choudhury,Primary,Small Business,Mrs. Divya Choudhury,Primary,Professional,1,7,0,917692571326,"28, Road, Coimbatore",6.73,7.03,6.91,Stable,18,14,126,102,80.95,6.83,40,75.08,Low,2025-07-27,0,On Time,0,0,0,7,1,1,Average,No,40,27,13,67.5,60.0,75.0,15.0,80.2825,14.090246550615884,49.61,100.0,479.25,74.845,83.315,78.39333333333333,77.86166666666666,84.39166666666667,82.88833333333334,0.0,87.5,1,4,2,1,0,1.0,1.0,2.0,12.0,9.0,100000,0,1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,10.0,62.5,25,Low Risk
523,ME241003,Zara,Kapoor,Zara Kapoor,Female,22,2004-12-09,zara.kapoor523@student.college.edu,918047845158,Lucknow,Rural,ME,Mechanical Engineering,4,1,2025-08-01,Active,45,Mr. Rajesh Mukherjee,Low,119612,Mr. Siddharth Kapoor,Primary,Self-Employed,Mrs. Navya Kapoor,Secondary,Homemaker,4,4,0,919010582908,"493, Street, Lucknow",5.99,5.85,5.91,Stable,18,11,126,79,62.7,5.0,42,70.4,Low,2025-08-11,15,Very Late,0,0,0,7,0,0,Average,No,40,35,5,87.5,95.0,80.0,-15.0,79.14194444444445,13.594246644275541,52.07,100.0,466.7,75.11333333333333,78.44333333333333,85.37833333333333,84.37666666666667,73.57000000000001,77.97,0.0,62.5,0,1,4,0,0,1.0,1.0,2.0,6.0,7.0,35000,3,0.0,3,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,14.0,32.0,18.0,56.25,35,Medium Risk
524,ME241004,Vihaan,Sharma,Vihaan Sharma,Male,20,2004-09-08,vihaan.sharma524@student.college.edu,917409142915,Bangalore,Semi-Urban,ME,Mechanical Engineering,4,1,2025-08-01,Active,45,Mr. Rajesh Mukherjee,Lower-Middle,208919,Mr. Arjun Sharma,Higher Secondary,Self-Employed,Mrs. Shanaya Sharma,Graduate,Small Business,1,3,0,917993872963,"194, Road, Bangalore",7.26,7.42,7.36,Stable,22,18,154,132,85.71,6.67,44,77.85,Low,2025-07-30,3,Late,0,0,0,7,0,0,Good,No,40,27,13,67.5,70.0,65.0,-5.0,52.21861111111111,15.385351503069922,17.56,84.11,313.8,50.43666666666667,53.33166666666667,54.82333333333333,43.00833333333333,56.06666666666666,55.645,8.0,75.0,2,1,2,1,2,1.0,1.0,2.0,11.0,6.0,85000,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Low Risk
525,ME241005,Ravi,Pillai,Ravi Pillai,Male,22,2004-04-08,ravi.pillai525@student.college.edu,917051745771,Ludhiana,Rural,ME,Mechanical Engineering,4,1,2025-08-01,Active,45,Mr. Rajesh Mukherjee,Low,82072,Mr. Samar Pillai,Primary,Government Employee,Mrs. Rani Pillai,Secondary,Self-Employed,0,3,0,918389007245,"306, Lane, Ludhiana",4.3,5.49,5.01,Declining,20,12,140,85,60.71,4.95,36,81.07,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Below Average,No,40,32,8,80.0,80.0,80.0,0.0,43.09527777777778,15.963717162206322,8.36,77.42,259.41,37.973333333333336,43.98833333333334,36.81666666666667,57.275000000000006,46.41166666666667,36.10666666666666,18.0,87.5,2,1,5,1,0,1.0,1.0,2.0,12.0,9.0,100000,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,Medium Risk
526,ME241006,Harshit,Shah,Harshit Shah,Male,21,2004-11-07,harshit.shah526@student.college.edu,918036131086,Coimbatore,Rural,ME,Mechanical Engineering,4,1,2025-08-01,Active,45,Mr. Rajesh Mukherjee,Low,71155,Mr. Shivansh Shah,Graduate,Professional,Mrs. Sunita Shah,Post-Graduate,Government Employee,0,5,0,918957586706,"227, Lane, Coimbatore",6.06,6.29,6.2,Stable,24,22,168,158,94.05,5.48,42,86.89,Low,2025-07-27,0,On Time,0,0,0,7,1,0,Average,No,40,29,11,72.5,90.0,55.00000000000001,-34.99999999999999,71.95861111111111,18.893263221548843,43.82,100.0,429.43,74.85833333333333,74.40833333333333,68.02,72.835,72.46666666666667,69.16333333333334,0.0,87.5,1,3,2,2,0,1.0,1.0,2.0,6.0,4.0,100000,0,2.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,16.0,11.0,68.75,30,Low Risk
527,ME241007,Karthik,Ali,Karthik Ali,Male,20,2004-05-25,karthik.ali527@student.college.edu,919105558305,Ahmedabad,Semi-Urban,ME,Mechanical Engineering,4,1,2025-08-01,Active,45,Mr. Rajesh Mukherjee,Upper-Middle,927163,Mr. Atharv Ali,Higher Secondary,Salaried Employee,Mrs. Saanvi Ali,No Formal Education,Professional,0,3,0,917591454306,"344, Lane, Ahmedabad",8.51,7.64,7.99,Improving,18,14,126,104,82.54,8.18,40,88.51,Low,2025-08-03,7,Late,0,0,0,7,0,0,Good,No,40,22,18,55.00000000000001,60.0,50.0,-10.0,65.10638888888889,12.97280169162231,42.85,100.0,391.81,65.81333333333333,65.57000000000001,60.095,57.348333333333336,74.30499999999999,67.50666666666666,0.0,100.0,2,1,3,1,3,1.0,1.0,2.0,12.0,9.0,100000,0,1.0,2,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,32.0,22.0,68.75,25,Low Risk
528,ME241008,Diya,Sharma,Diya Sharma,Female,21,2004-04-19,diya.sharma528@student.college.edu,917864595249,Bhopal,Rural,ME,Mechanical Engineering,4,1,2025-08-01,Active,45,Mr. Rajesh Mukherjee,Low,51645,Mr. Ajay Sharma,Higher Secondary,Daily Wage Worker,Mrs. Sunita Sharma,Primary,Homemaker,1,6,1,919168415445,"461, Lane, Bhopal",6.88,8.3,7.73,Declining,18,16,126,118,93.65,7.87,40,93.11,Low,2025-08-03,7,Late,1,0,1,7,0,0,Good,No,40,34,6,85.0,80.0,90.0,10.0,72.93333333333334,16.109994590759047,38.44,100.0,437.35,74.73666666666666,69.19166666666666,74.395,69.19166666666668,75.145,74.94,1.0,75.0,3,3,1,1,1,1.0,1.0,2.0,6.0,2.0,50000,2,1.0,2,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,10.0,32.0,27.0,84.375,10,Low Risk
529,ME241009,Aryan,Mukherjee,Aryan Mukherjee,Male,20,2004-07-21,aryan.mukherjee529@student.college.edu,917663423883,Ghaziabad,Urban,ME,Mechanical Engineering,4,1,2025-08-01,Active,45,Mr. Rajesh Mukherjee,Lower-Middle,282387,Mr. Manoj Mukherjee,Graduate,Professional,Mrs. Swati Mukherjee,Secondary,Self-Employed,2,7,1,918693189423,"484, Street, Ghaziabad",4.32,5.78,5.2,Declining,18,13,126,92,73.02,5.16,40,68.76,Low,2025-08-03,7,Late,0,0,0,7,1,1,Below Average,No,40,27,13,67.5,70.0,65.0,-5.0,68.25777777777779,16.146948072731636,32.79,100.0,410.38,61.968333333333334,77.22500000000001,59.291666666666664,74.98166666666667,68.98166666666667,67.09833333333333,2.0,62.5,2,1,1,3,0,1.0,1.0,2.0,12.0,9.0,100000,0,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,16.0,15.0,93.75,45,Medium Risk
530,ME241010,Kavya,Pillai,Kavya Pillai,Female,21,2004-02-13,kavya.pillai530@student.college.edu,918419741536,Nagpur,Rural,ME,Mechanical Engineering,4,1,2025-08-01,Active,45,Mr. Rajesh Mukherjee,Lower-Middle,196024,Mr. Samar Pillai,No Formal Education,Professional,Mrs. Sakshi Pillai,Higher Secondary,Homemaker,1,6,0,918967673848,"347, Road, Nagpur",8.25,7.99,8.09,Stable,18,17,126,124,98.41,7.36,40,77.17,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No,40,31,9,77.5,75.0,80.0,5.0,44.25111111111111,13.801203835230728,14.53,71.8,257.84,47.498333333333335,39.876666666666665,47.74666666666667,48.61666666666667,41.18,40.58833333333333,15.0,87.5,1,2,3,2,0,1.0,1.0,2.0,15.0,2.0,100000,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,Low Risk
531,ME241011,Myra,Verma,Myra Verma,Female,22,2004-08-21,myra.verma531@student.college.edu,917995654885,Mumbai,Semi-Urban,ME,Mechanical Engineering,4,1,2025-08-01,Active,45,Mr. Rajesh Mukherjee,Low,127798,Mr. Ritvik Verma,Graduate,Professional,Mrs. Tara Verma,No Formal Education,Homemaker,1,4,0,917586740337,"149, Road, Mumbai",6.94,6.98,6.96,Stable,24,19,168,138,82.14,6.04,40,94.51,Low,2025-07-27,0,On Time,1,1,2,7,1,1,Average,No,40,25,15,62.5,75.0,50.0,-25.0,47.66027777777778,15.23085448988544,20.25,80.87,293.17,46.105,54.29666666666666,48.06833333333333,39.70166666666667,51.55833333333334,46.23166666666666,12.0,62.5,1,1,1,2,1,1.0,1.0,2.0,12.0,9.0,35000,3,0.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,24.0,21.0,87.5,40,Medium Risk
532,ME241012,Ansh,Bhatia,Ansh Bhatia,Male,20,2004-01-23,ansh.bhatia532@student.college.edu,917341198326,Chennai,Semi-Urban,ME,Mechanical Engineering,4,1,2025-08-01,Active,45,Mr. Rajesh Mukherjee,Middle,380381,Mr. Vivaan Bhatia,Graduate,Salaried Employee,Mrs. Siya Bhatia,Primary,Professional,1,4,0,917311079622,"455, Lane, Chennai",4.29,5.28,4.88,Declining,22,17,154,124,80.52,5.15,38,75.94,Low,2025-07-28,1,On Time,3,0,3,7,4,1,Below Average,Yes,40,30,10,75.0,75.0,75.0,0.0,48.50944444444445,13.349653167125341,25.34,74.43,285.53,48.721666666666664,53.47833333333333,42.605,47.54666666666666,52.85666666666666,45.848333333333336,8.0,100.0,2,3,2,3,0,1.0,1.0,2.0,12.0,9.0,85000,1,1.0,2,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,8.0,32.0,25.0,78.125,25,Low Risk
533,ME241013,Shivansh,Malhotra,Shivansh Malhotra,Male,22,2004-08-29,shivansh.malhotra533@student.college.edu,918364035540,Pune,Urban,ME,Mechanical Engineering,4,1,2025-08-01,Active,45,Mr. Rajesh Mukherjee,Middle,345518,Mr. Suresh Malhotra,Primary,Retired,Mrs. Pari Malhotra,Secondary,Homemaker,2,3,0,917643511215,"190, Street, Pune",6.18,6.23,6.21,Stable,24,20,168,146,86.9,5.48,40,89.73,Low,2025-07-28,1,On Time,0,0,0,7,2,1,Average,No,40,34,6,85.0,90.0,80.0,-10.0,79.67888888888889,14.508500715645052,48.61,100.0,461.90999999999997,73.895,78.45333333333333,73.73333333333333,77.77333333333333,91.51333333333334,82.705,0.0,75.0,2,2,3,1,0,0.0,3.0,3.0,8.0,12.0,100000,0,1.0,4,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,19.0,112.0,76.0,67.85714285714286,10,Low Risk
534,ME241014,Aadhya,Tiwari,Aadhya Tiwari,Female,20,2004-04-29,aadhya.tiwari534@student.college.edu,919272623793,Hyderabad,Semi-Urban,ME,Mechanical Engineering,4,1,2025-08-01,Active,45,Mr. Rajesh Mukherjee,Lower-Middle,253840,Mr. Varun Tiwari,Higher Secondary,Daily Wage Worker,Mrs. Rekha Tiwari,Primary,Homemaker,2,3,0,918097871103,"409, Lane, Hyderabad",6.1,5.96,6.02,Stable,18,15,126,109,86.51,5.5,40,89.7,Low,2025-07-27,0,On Time,1,0,1,7,1,1,Average,No,40,31,9,77.5,80.0,75.0,-5.0,29.575833333333335,16.899474949578423,3.91,74.02,184.97,32.291666666666664,29.53333333333333,29.53833333333333,24.438333333333333,31.518333333333334,30.135,28.0,75.0,1,2,1,3,0,1.0,1.0,2.0,14.0,5.0,100000,0,2.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,56.0,37.0,66.07142857142857,10,Low Risk
535,ME241015,Amit,Chopra,Amit Chopra,Male,22,2004-06-07,amit.chopra535@student.college.edu,919279496996,Nagpur,Rural,ME,Mechanical Engineering,4,1,2025-08-01,Active,45,Mr. Rajesh Mukherjee,Lower-Middle,252134,Mr. Arnav Chopra,No Formal Education,Professional,Mrs. Sunita Chopra,No Formal Education,Homemaker,4,6,0,919268696306,"198, Street, Nagpur",7.6,7.85,7.75,Stable,22,19,154,138,89.61,7.04,44,67.29,Low,2025-07-30,3,Late,0,0,0,7,0,0,Good,No,40,24,16,60.0,55.00000000000001,65.0,9.999999999999993,72.82,14.055383513596693,35.68,100.0,437.0,72.02499999999999,72.17666666666666,81.22500000000001,67.14333333333333,70.66666666666667,73.68333333333334,1.0,75.0,2,2,2,2,0,1.0,1.0,2.0,12.0,5.0,100000,0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,16.0,11.0,68.75,15,Low Risk
536,ME241016,Shaurya,Banerjee,Shaurya Banerjee,Male,22,2004-12-18,shaurya.banerjee536@student.college.edu,917138766931,Ghaziabad,Semi-Urban,ME,Mechanical Engineering,4,1,2025-08-01,Active,45,Mr. Rajesh Mukherjee,Middle,493419,Mr. Aryan Banerjee,Higher Secondary,Government Employee,Mrs. Ishita Banerjee,Primary,Small Business,0,7,0,919035504959,"318, Lane, Ghaziabad",6.64,6.83,6.75,Stable,18,17,126,119,94.44,6.38,42,83.01,Low,2025-07-30,3,Late,0,0,0,7,1,1,Average,No,40,24,16,60.0,60.0,60.0,0.0,74.1738888888889,17.517011695210996,41.51,100.0,452.4,89.53833333333334,77.95166666666667,65.32000000000001,64.88666666666667,73.30833333333334,74.03833333333334,0.0,87.5,2,0,4,3,0,1.0,1.0,2.0,12.0,9.0,65000,1,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,16.0,15.0,93.75,30,Low Risk
537,ME241017,Advait,Hussain,Advait Hussain,Male,20,2004-06-19,advait.hussain537@student.college.edu,919427123506,Ahmedabad,Semi-Urban,ME,Mechanical Engineering,4,1,2025-08-01,Active,45,Mr. Rajesh Mukherjee,Low,81662,Mr. Ansh Hussain,Secondary,Salaried Employee,Mrs. Prisha Hussain,Secondary,Salaried Employee,0,7,0,918098125218,"326, Lane, Ahmedabad",6.39,6.3,6.34,Stable,24,22,168,154,91.67,5.47,38,81.29,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Average,No,40,30,10,75.0,75.0,75.0,0.0,45.91305555555555,17.98439399979,13.82,83.09,277.69,43.48833333333334,50.13833333333333,46.55833333333334,46.38333333333333,48.65833333333333,40.25166666666667,16.0,87.5,1,3,1,3,0,0.0,1.0,1.0,14.0,13.0,0,4,0.0,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.5,4.0,80.0,50.0,62.5,20,Low Risk
538,ME241018,Arnav,Mehta,Arnav Mehta,Male,21,2004-09-03,arnav.mehta538@student.college.edu,919015026735,Patna,Urban,ME,Mechanical Engineering,4,1,2025-08-01,Active,45,Mr. Rajesh Mukherjee,Middle,341671,Mr. Naksh Mehta,Higher Secondary,Farmer,Mrs. Priya Mehta,No Formal Education,Homemaker,1,4,0,917147395074,"90, Lane, Patna",8.75,7.47,7.98,Improving,24,21,168,147,87.5,7.15,44,82.62,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No,40,28,12,70.0,85.0,55.00000000000001,-29.999999999999993,70.03,16.495868746879797,36.21,100.0,419.07,77.125,72.40666666666667,68.22833333333334,62.06666666666666,68.78833333333334,71.565,1.0,87.5,3,5,0,2,0,1.0,1.0,2.0,12.0,9.0,100000,0,2.0,2,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,40.0,32.0,80.0,20,Low Risk
